,maxes,maxtimes,sensornamemax
0,-100.0,2020-02-23 12:00:00-05:00,fake
1,-100.0,2020-02-23 12:00:00-05:00,fake
2,3.920795000000001,2020-02-24 09:32:53.917000-05:00,Kilkenny Creek environmental sensors
3,3.7108110000000005,2020-02-24 21:42:02.004000-05:00,Kilkenny Creek environmental sensors
4,3.592695000000001,2020-02-25 10:20:17.357000-05:00,Kilkenny Creek environmental sensors
5,3.3006860000000007,2020-02-25 22:05:43.731000-05:00,Kilkenny Creek environmental sensors
6,3.3334960000000002,2020-02-26 10:30:51.602000-05:00,Kilkenny Creek environmental sensors
7,3.097264,2020-02-26 22:15:52.774000-05:00,Kilkenny Creek environmental sensors
8,2.4738740000000004,2020-02-27 11:01:26.847000-05:00,Kilkenny Creek environmental sensors
9,1.1745980000000005,2020-02-27 20:35:24.537000-05:00,Kilkenny Creek environmental sensors
10,2.6248000000000005,2020-02-28 11:40:04.385000-05:00,Kilkenny Creek environmental sensors
11,2.4082540000000003,2020-02-28 23:25:59.348000-05:00,Kilkenny Creek environmental sensors
12,1.6503430000000003,2020-02-29 11:27:21.161000-05:00,Kilkenny Creek environmental sensors
13,2.3229480000000002,2020-03-01 00:17:29.358000-05:00,Kilkenny Creek environmental sensors
14,2.0834350000000006,2020-03-01 12:16:45.171000-05:00,Kilkenny Creek environmental sensors
15,2.572304000000001,2020-03-02 01:07:11.780000-05:00,Kilkenny Creek environmental sensors
16,1.7947070000000007,2020-03-02 13:22:26.756000-05:00,Kilkenny Creek environmental sensors
17,2.4180970000000004,2020-03-03 02:07:47.615000-05:00,Kilkenny Creek environmental sensors
18,1.5945660000000004,2020-03-03 14:17:56.728000-05:00,Kilkenny Creek environmental sensors
19,2.5230890000000006,2020-03-04 03:08:20.683000-05:00,Kilkenny Creek environmental sensors
20,2.365601,2020-03-04 15:18:28.989000-05:00,Kilkenny Creek environmental sensors
21,3.323653,2020-03-05 04:23:59.957000-05:00,Kilkenny Creek environmental sensors
22,3.769869000000001,2020-03-05 18:34:59.001000-05:00,Kilkenny Creek environmental sensors
23,3.8059600000000007,2020-03-06 05:29:34.241000-05:00,Kilkenny Creek environmental sensors
24,1.975162000000001,2020-03-06 17:29:42.720000-05:00,Kilkenny Creek environmental sensors
25,3.5730090000000008,2020-03-07 06:20:02.553000-05:00,Kilkenny Creek environmental sensors
26,3.1891320000000007,2020-03-07 19:00:31.703000-05:00,Kilkenny Creek environmental sensors
27,4.367011000000001,2020-03-08 08:30:49.285000-04:00,Kilkenny Creek environmental sensors
28,3.8978280000000005,2020-03-08 21:21:16.151000-04:00,Kilkenny Creek environmental sensors
29,4.668863000000001,2020-03-09 09:26:23.928000-04:00,Kilkenny Creek environmental sensors
30,4.376854,2020-03-09 21:56:41.060000-04:00,Kilkenny Creek environmental sensors
31,4.622929000000001,2020-03-10 10:16:54.545000-04:00,Kilkenny Creek environmental sensors
32,4.517937000000001,2020-03-10 22:47:10.975000-04:00,Kilkenny Creek environmental sensors
33,4.298110000000001,2020-03-11 11:07:24.961000-04:00,Kilkenny Creek environmental sensors
34,4.616367,2020-03-11 23:37:40.457000-04:00,Kilkenny Creek environmental sensors
35,4.097969,2020-03-12 11:58:58.687000-04:00,Kilkenny Creek environmental sensors
36,4.498251000000001,2020-03-13 00:24:11.357000-04:00,Kilkenny Creek environmental sensors
37,3.6353480000000005,2020-03-13 12:49:30.248000-04:00,Kilkenny Creek environmental sensors
38,3.8256460000000008,2020-03-14 01:24:49.558000-04:00,Kilkenny Creek environmental sensors
39,3.218661,2020-03-14 13:55:07.475000-04:00,Kilkenny Creek environmental sensors
40,3.8682990000000004,2020-03-15 02:10:15.874000-04:00,Kilkenny Creek environmental sensors
41,3.0907020000000003,2020-03-15 14:35:32.776000-04:00,Kilkenny Creek environmental sensors
42,4.03563,2020-03-16 03:25:52.219000-04:00,Kilkenny Creek environmental sensors
43,3.359744000000001,2020-03-16 15:51:05.508000-04:00,Kilkenny Creek environmental sensors
44,3.769869000000001,2020-03-17 04:16:19.932000-04:00,Kilkenny Creek environmental sensors
45,2.864313000000001,2020-03-17 16:26:33.343000-04:00,Kilkenny Creek environmental sensors
46,3.5205130000000002,2020-03-18 05:11:51.970000-04:00,Kilkenny Creek environmental sensors
47,2.8413460000000006,2020-03-18 17:27:03.047000-04:00,Kilkenny Creek environmental sensors
48,3.3433390000000003,2020-03-19 06:22:27.394000-04:00,Kilkenny Creek environmental sensors
49,2.742916,2020-03-19 18:12:31.187000-04:00,Kilkenny Creek environmental sensors
50,3.0677350000000008,2020-03-20 06:47:46.594000-04:00,Kilkenny Creek environmental sensors
51,2.5493370000000004,2020-03-20 19:08:00.891000-04:00,Kilkenny Creek environmental sensors
52,2.6412050000000002,2020-03-21 07:53:20.475000-04:00,Kilkenny Creek environmental sensors
53,2.5394940000000004,2020-03-21 19:53:23.572000-04:00,Kilkenny Creek environmental sensors
54,2.9988340000000004,2020-03-22 08:58:56.421000-04:00,Kilkenny Creek environmental sensors
55,4.038911000000001,2020-03-22 21:14:05.328000-04:00,Kilkenny Creek environmental sensors
56,-100.0,2020-02-23 12:00:00-05:00,fake
57,2.9725859999999997,2020-02-24 09:44:22.836000-05:00,Coffee Bluff Marina environmental sensors
58,2.7921309999999995,2020-02-24 22:04:34.075000-05:00,Coffee Bluff Marina environmental sensors
59,2.7527589999999993,2020-02-25 10:30:50.802000-05:00,Coffee Bluff Marina environmental sensors
60,2.4673119999999997,2020-02-25 21:56:24.212000-05:00,Coffee Bluff Marina environmental sensors
61,2.4902789999999992,2020-02-26 10:40:52.066000-05:00,Coffee Bluff Marina environmental sensors
62,2.263889999999999,2020-02-26 22:12:29.570000-05:00,Coffee Bluff Marina environmental sensors
63,1.6700289999999995,2020-02-27 11:21:12.676000-05:00,Coffee Bluff Marina environmental sensors
64,2.1753029999999987,2020-02-27 23:04:55.762000-05:00,Coffee Bluff Marina environmental sensors
65,1.804549999999999,2020-02-28 11:13:00.930000-05:00,Coffee Bluff Marina environmental sensors
66,1.7225249999999992,2020-02-28 23:21:01.633000-05:00,Coffee Bluff Marina environmental sensors
67,0.9678949999999995,2020-02-29 11:23:04.221000-05:00,Coffee Bluff Marina environmental sensors
68,1.6044089999999995,2020-03-01 00:01:22.241000-05:00,Coffee Bluff Marina environmental sensors
69,1.4337969999999993,2020-03-01 12:15:32.199000-05:00,Coffee Bluff Marina environmental sensors
70,1.7914259999999986,2020-03-02 01:18:08.504000-05:00,Coffee Bluff Marina environmental sensors
71,1.2041269999999997,2020-03-02 13:14:09.543000-05:00,Coffee Bluff Marina environmental sensors
72,1.6864339999999993,2020-03-03 02:04:37.106000-05:00,Coffee Bluff Marina environmental sensors
73,1.0072669999999997,2020-03-03 14:24:52.978000-05:00,Coffee Bluff Marina environmental sensors
74,1.7881449999999992,2020-03-04 03:03:29.264000-05:00,Coffee Bluff Marina environmental sensors
75,1.5256649999999992,2020-03-04 15:23:38.661000-05:00,Coffee Bluff Marina environmental sensors
76,2.4443449999999993,2020-03-05 04:38:22.123000-05:00,Coffee Bluff Marina environmental sensors
77,2.5329319999999997,2020-03-05 16:58:30.344000-05:00,Coffee Bluff Marina environmental sensors
78,2.7560399999999996,2020-03-06 05:36:54.106000-05:00,Coffee Bluff Marina environmental sensors
79,1.1122589999999999,2020-03-06 17:26:49.354000-05:00,Coffee Bluff Marina environmental sensors
80,2.608395,2020-03-07 06:29:18.088000-05:00,Coffee Bluff Marina environmental sensors
81,2.3262289999999988,2020-03-07 18:49:35.439000-05:00,Coffee Bluff Marina environmental sensors
82,3.3334959999999993,2020-03-08 08:39:59.136000-04:00,Coffee Bluff Marina environmental sensors
83,2.956180999999999,2020-03-08 21:30:30.566000-04:00,Coffee Bluff Marina environmental sensors
84,3.658315,2020-03-09 09:44:35.643000-04:00,Coffee Bluff Marina environmental sensors
85,3.412239999999999,2020-03-09 22:04:48.640000-04:00,Coffee Bluff Marina environmental sensors
86,3.648471999999999,2020-03-10 10:31:03.667000-04:00,Coffee Bluff Marina environmental sensors
87,3.5500419999999995,2020-03-10 22:57:17.698000-04:00,Coffee Bluff Marina environmental sensors
88,3.330214999999999,2020-03-11 11:11:24.225000-04:00,Coffee Bluff Marina environmental sensors
89,3.6419099999999993,2020-03-11 23:49:49.222000-04:00,Coffee Bluff Marina environmental sensors
90,3.1464789999999994,2020-03-12 12:03:58.423000-04:00,Coffee Bluff Marina environmental sensors
91,3.536917999999999,2020-03-13 00:36:12.588000-04:00,Coffee Bluff Marina environmental sensors
92,2.703543999999999,2020-03-13 12:38:13.138000-04:00,Coffee Bluff Marina environmental sensors
93,2.8938419999999994,2020-03-14 01:22:38.146000-04:00,Coffee Bluff Marina environmental sensors
94,2.3327909999999994,2020-03-14 13:30:45.639000-04:00,Coffee Bluff Marina environmental sensors
95,2.9528999999999996,2020-03-15 02:21:08.625000-04:00,Coffee Bluff Marina environmental sensors
96,2.1818649999999993,2020-03-15 14:23:17.051000-04:00,Coffee Bluff Marina environmental sensors
97,3.028362999999999,2020-03-16 03:44:00.675000-04:00,Coffee Bluff Marina environmental sensors
98,2.4082539999999995,2020-03-16 15:39:59.400000-04:00,Coffee Bluff Marina environmental sensors
99,2.7822879999999994,2020-03-17 04:30:25.612000-04:00,Coffee Bluff Marina environmental sensors
100,2.0145339999999994,2020-03-17 16:08:17.286000-04:00,Coffee Bluff Marina environmental sensors
101,2.572303999999999,2020-03-18 05:04:46.620000-04:00,Coffee Bluff Marina environmental sensors
102,1.9850049999999992,2020-03-18 17:18:56.276000-04:00,Coffee Bluff Marina environmental sensors
103,2.4246589999999992,2020-03-19 06:09:22.613000-04:00,Coffee Bluff Marina environmental sensors
104,1.9620379999999988,2020-03-19 18:05:24.675000-04:00,Coffee Bluff Marina environmental sensors
105,2.2048319999999997,2020-03-20 06:55:51.728000-04:00,Coffee Bluff Marina environmental sensors
106,1.7750209999999997,2020-03-20 18:51:48.394000-04:00,Coffee Bluff Marina environmental sensors
107,1.8209549999999997,2020-03-21 07:54:27.780000-04:00,Coffee Bluff Marina environmental sensors
108,1.7192439999999998,2020-03-21 19:56:27.368000-04:00,Coffee Bluff Marina environmental sensors
109,2.168740999999999,2020-03-22 09:17:14.209000-04:00,Coffee Bluff Marina environmental sensors
110,2.8774369999999996,2020-03-22 21:19:11.209000-04:00,Coffee Bluff Marina environmental sensors
111,-100.0,2020-02-23 12:00:00-05:00,fake
112,3.7928360000000003,2020-02-24 09:39:21.980000-05:00,Oatland Island Road environmental sensors
113,3.602538000000001,2020-02-24 21:47:17.278000-05:00,Oatland Island Road environmental sensors
114,3.415521,2020-02-25 10:24:50.686000-05:00,Oatland Island Road environmental sensors
115,3.097264,2020-02-25 22:22:29.226000-05:00,Oatland Island Road environmental sensors
116,3.097264,2020-02-26 10:46:35.899000-05:00,Oatland Island Road environmental sensors
117,2.9364950000000007,2020-02-26 22:39:32.602000-05:00,Oatland Island Road environmental sensors
118,2.106402000000001,2020-02-27 11:38:52.805000-05:00,Oatland Island Road environmental sensors
119,2.7363540000000004,2020-02-27 23:03:55.345000-05:00,Oatland Island Road environmental sensors
120,2.244204,2020-02-28 11:40:07.419000-05:00,Oatland Island Road environmental sensors
121,2.116245,2020-02-28 23:27:40.947000-05:00,Oatland Island Road environmental sensors
122,1.3616149999999996,2020-02-29 11:46:21.164000-05:00,Oatland Island Road environmental sensors
123,2.050625,2020-03-01 00:15:01.225000-05:00,Oatland Island Road environmental sensors
124,1.7750210000000006,2020-03-01 12:28:37.629000-05:00,Oatland Island Road environmental sensors
125,2.2015510000000003,2020-03-02 00:52:28.135000-05:00,Oatland Island Road environmental sensors
126,1.4469210000000006,2020-03-02 13:01:05.467000-05:00,Oatland Island Road environmental sensors
127,2.145774000000001,2020-03-03 02:22:02.647000-05:00,Oatland Island Road environmental sensors
128,1.282871,2020-03-03 13:55:37.952000-05:00,Oatland Island Road environmental sensors
129,2.273733,2020-03-04 03:25:33.372000-05:00,Oatland Island Road environmental sensors
130,1.8570460000000004,2020-03-04 15:13:09.418000-05:00,Oatland Island Road environmental sensors
131,3.1497600000000006,2020-03-05 04:21:02.389000-05:00,Oatland Island Road environmental sensors
132,3.2613140000000005,2020-03-05 17:18:27.600000-05:00,Oatland Island Road environmental sensors
133,3.687844,2020-03-06 05:36:43.151000-05:00,Oatland Island Road environmental sensors
134,1.5322269999999998,2020-03-06 17:04:45.371000-05:00,Oatland Island Road environmental sensors
135,3.4581740000000005,2020-03-07 06:39:35.115000-05:00,Oatland Island Road environmental sensors
136,3.0546110000000004,2020-03-07 19:16:43.523000-05:00,Oatland Island Road environmental sensors
137,4.334201,2020-03-08 08:38:38.829000-04:00,Oatland Island Road environmental sensors
138,3.7862740000000006,2020-03-08 21:26:28.937000-04:00,Oatland Island Road environmental sensors
139,4.698392,2020-03-09 09:39:43.835000-04:00,Oatland Island Road environmental sensors
140,4.360449,2020-03-09 22:03:43.090000-04:00,Oatland Island Road environmental sensors
141,4.675425000000001,2020-03-10 10:22:05.763000-04:00,Oatland Island Road environmental sensors
142,4.550747,2020-03-10 22:59:08.530000-04:00,Oatland Island Road environmental sensors
143,4.278424000000001,2020-03-11 11:18:41.624000-04:00,Oatland Island Road environmental sensors
144,4.678706,2020-03-11 23:46:28.359000-04:00,Oatland Island Road environmental sensors
145,4.065159000000001,2020-03-12 12:15:23.457000-04:00,Oatland Island Road environmental sensors
146,4.540904,2020-03-13 00:33:55.016000-04:00,Oatland Island Road environmental sensors
147,3.4942650000000004,2020-03-13 13:07:39.540000-04:00,Oatland Island Road environmental sensors
148,3.760026,2020-03-14 01:36:15.740000-04:00,Oatland Island Road environmental sensors
149,3.0349250000000003,2020-03-14 13:59:56.764000-04:00,Oatland Island Road environmental sensors
150,3.769869000000001,2020-03-15 02:13:19.172000-04:00,Oatland Island Road environmental sensors
151,2.7954120000000007,2020-03-15 14:47:45.883000-04:00,Oatland Island Road environmental sensors
152,3.8322080000000005,2020-03-16 03:19:31.410000-04:00,Oatland Island Road environmental sensors
153,3.0841400000000005,2020-03-16 16:02:45.861000-04:00,Oatland Island Road environmental sensors
154,3.5533230000000007,2020-03-17 04:31:37.216000-04:00,Oatland Island Road environmental sensors
155,2.5591800000000005,2020-03-17 16:29:44.632000-04:00,Oatland Island Road environmental sensors
156,3.369587,2020-03-18 05:19:18.940000-04:00,Oatland Island Road environmental sensors
157,2.5296510000000003,2020-03-18 17:27:53.690000-04:00,Oatland Island Road environmental sensors
158,3.1202310000000004,2020-03-19 06:21:55.792000-04:00,Oatland Island Road environmental sensors
159,2.4640310000000003,2020-03-19 18:30:18.608000-04:00,Oatland Island Road environmental sensors
160,2.85447,2020-03-20 07:03:40.024000-04:00,Oatland Island Road environmental sensors
161,2.2901380000000007,2020-03-20 19:16:28.733000-04:00,Oatland Island Road environmental sensors
162,2.3524770000000004,2020-03-21 08:00:26.824000-04:00,Oatland Island Road environmental sensors
163,2.2606089999999996,2020-03-21 20:01:24.677000-04:00,Oatland Island Road environmental sensors
164,2.9036850000000003,2020-03-22 09:17:42.823000-04:00,Oatland Island Road environmental sensors
165,3.70753,2020-03-22 21:24:28.499000-04:00,Oatland Island Road environmental sensors
166,-100.0,2020-02-23 12:00:00-05:00,fake
167,4.042192000000001,2020-02-24 11:52:44.128000-05:00,Hwy 17 at Salt Creek Sea Level Sensor
168,3.9043900000000002,2020-02-25 00:01:00.576000-05:00,Hwy 17 at Salt Creek Sea Level Sensor
169,3.976572,2020-02-25 12:25:03.873000-05:00,Hwy 17 at Salt Creek Sea Level Sensor
170,3.6812820000000004,2020-02-26 00:07:39.638000-05:00,Hwy 17 at Salt Creek Sea Level Sensor
171,3.7469020000000004,2020-02-26 12:36:25.609000-05:00,Hwy 17 at Salt Creek Sea Level Sensor
172,3.4844220000000004,2020-02-27 00:13:36.680000-05:00,Hwy 17 at Salt Creek Sea Level Sensor
173,3.0742970000000005,2020-02-27 12:24:04.076000-05:00,Hwy 17 at Salt Creek Sea Level Sensor
174,3.4745790000000003,2020-02-28 00:52:19.855000-05:00,Hwy 17 at Salt Creek Sea Level Sensor
175,3.2547520000000008,2020-02-28 12:56:08.015000-05:00,Hwy 17 at Salt Creek Sea Level Sensor
176,3.133355000000001,2020-02-29 00:54:12.295000-05:00,Hwy 17 at Salt Creek Sea Level Sensor
177,2.4673120000000006,2020-02-29 11:59:31.287000-05:00,Hwy 17 at Salt Creek Sea Level Sensor
178,3.0808590000000002,2020-03-01 01:56:39.450000-05:00,Hwy 17 at Salt Creek Sea Level Sensor
179,2.992272,2020-03-01 13:37:33.397000-05:00,Hwy 17 at Salt Creek Sea Level Sensor
180,3.202256,2020-03-02 02:21:01.847000-05:00,Hwy 17 at Salt Creek Sea Level Sensor
181,2.8019740000000004,2020-03-02 14:05:30.064000-05:00,Hwy 17 at Salt Creek Sea Level Sensor
182,3.133355000000001,2020-03-03 03:32:00.558000-05:00,Hwy 17 at Salt Creek Sea Level Sensor
183,2.5985520000000006,2020-03-03 15:19:13.557000-05:00,Hwy 17 at Salt Creek Sea Level Sensor
184,3.208818000000001,2020-03-04 04:54:23.851000-05:00,Hwy 17 at Salt Creek Sea Level Sensor
185,3.0808590000000002,2020-03-04 16:36:36.453000-05:00,Hwy 17 at Salt Creek Sea Level Sensor
186,,,Hwy 17 at Salt Creek Sea Level Sensor
187,,,Hwy 17 at Salt Creek Sea Level Sensor
188,4.114374000000001,2020-03-06 07:46:21.348000-05:00,Hwy 17 at Salt Creek Sea Level Sensor
189,2.6740150000000007,2020-03-06 18:15:52.818000-05:00,Hwy 17 at Salt Creek Sea Level Sensor
190,3.901109000000001,2020-03-07 08:25:14.229000-05:00,Hwy 17 at Salt Creek Sea Level Sensor
191,3.7108110000000005,2020-03-07 21:03:11.034000-05:00,Hwy 17 at Salt Creek Sea Level Sensor
192,4.304672000000001,2020-03-08 10:52:23.283000-04:00,Hwy 17 at Salt Creek Sea Level Sensor
193,4.048754000000001,2020-03-08 23:31:25.887000-04:00,Hwy 17 at Salt Creek Sea Level Sensor
194,4.429350000000001,2020-03-09 11:50:55.124000-04:00,Hwy 17 at Salt Creek Sea Level Sensor
195,4.163589,2020-03-09 23:44:36.566000-04:00,Hwy 17 at Salt Creek Sea Level Sensor
196,4.360449,2020-03-10 12:43:33.233000-04:00,Hwy 17 at Salt Creek Sea Level Sensor
197,4.291548000000001,2020-03-11 01:10:41.646000-04:00,Hwy 17 at Salt Creek Sea Level Sensor
198,4.170151000000001,2020-03-11 13:37:20.705000-04:00,Hwy 17 at Salt Creek Sea Level Sensor
199,4.3276390000000005,2020-03-12 02:03:14.632000-04:00,Hwy 17 at Salt Creek Sea Level Sensor
200,4.081564,2020-03-12 14:19:55.906000-04:00,Hwy 17 at Salt Creek Sea Level Sensor
201,4.307953,2020-03-13 02:48:51.339000-04:00,Hwy 17 at Salt Creek Sea Level Sensor
202,3.8125220000000004,2020-03-13 14:50:56.395000-04:00,Hwy 17 at Salt Creek Sea Level Sensor
203,3.9273570000000007,2020-03-14 03:32:15.658000-04:00,Hwy 17 at Salt Creek Sea Level Sensor
204,3.5697280000000005,2020-03-14 15:34:21.426000-04:00,Hwy 17 at Salt Creek Sea Level Sensor
205,3.986415000000001,2020-03-15 04:34:04.739000-04:00,Hwy 17 at Salt Creek Sea Level Sensor
206,3.441769,2020-03-15 16:32:30.335000-04:00,Hwy 17 at Salt Creek Sea Level Sensor
207,4.127498000000001,2020-03-16 05:41:52.901000-04:00,Hwy 17 at Salt Creek Sea Level Sensor
208,3.6747199999999998,2020-03-16 17:50:31.486000-04:00,Hwy 17 at Salt Creek Sea Level Sensor
209,3.930638,2020-03-17 06:44:28.342000-04:00,Hwy 17 at Salt Creek Sea Level Sensor
210,3.359744000000001,2020-03-17 18:21:29.653000-04:00,Hwy 17 at Salt Creek Sea Level Sensor
211,3.7764310000000005,2020-03-18 07:18:01.119000-04:00,Hwy 17 at Salt Creek Sea Level Sensor
212,3.3531820000000003,2020-03-18 19:02:32.385000-04:00,Hwy 17 at Salt Creek Sea Level Sensor
213,3.70753,2020-03-19 08:22:38.564000-04:00,Hwy 17 at Salt Creek Sea Level Sensor
214,3.3334960000000002,2020-03-19 20:06:01.702000-04:00,Hwy 17 at Salt Creek Sea Level Sensor
215,3.510670000000001,2020-03-20 08:49:59.591000-04:00,Hwy 17 at Salt Creek Sea Level Sensor
216,3.208818000000001,2020-03-20 20:39:36.913000-04:00,Hwy 17 at Salt Creek Sea Level Sensor
217,3.2350660000000007,2020-03-21 09:33:24.440000-04:00,Hwy 17 at Salt Creek Sea Level Sensor
218,3.153041000000001,2020-03-21 21:31:50.687000-04:00,Hwy 17 at Salt Creek Sea Level Sensor
219,3.4778600000000006,2020-03-22 10:40:21.660000-04:00,Hwy 17 at Salt Creek Sea Level Sensor
220,3.976572,2020-03-22 23:43:40.077000-04:00,Hwy 17 at Salt Creek Sea Level Sensor
221,-100.0,2020-02-23 12:00:00-05:00,fake
222,2.854470000000001,2020-02-24 08:42:09.834000-05:00,Catalina Drive Sea Level Sensor
223,2.6149570000000004,2020-02-24 20:58:30.381000-05:00,Catalina Drive Sea Level Sensor
224,2.6149570000000004,2020-02-25 09:40:09.559000-05:00,Catalina Drive Sea Level Sensor
225,2.162179,2020-02-25 21:36:09.630000-05:00,Catalina Drive Sea Level Sensor
226,2.172022,2020-02-26 10:12:28.598000-05:00,Catalina Drive Sea Level Sensor
227,2.0539059999999996,2020-02-26 22:03:23.047000-05:00,Catalina Drive Sea Level Sensor
228,1.2566230000000003,2020-02-27 10:59:57.313000-05:00,Catalina Drive Sea Level Sensor
229,1.8078310000000002,2020-02-27 22:45:53.926000-05:00,Catalina Drive Sea Level Sensor
230,1.4272350000000005,2020-02-28 11:07:06.466000-05:00,Catalina Drive Sea Level Sensor
231,1.227094000000001,2020-02-28 22:57:59.662000-05:00,Catalina Drive Sea Level Sensor
232,0.6037040000000005,2020-02-29 10:59:01.939000-05:00,Catalina Drive Sea Level Sensor
233,1.1910030000000003,2020-02-29 23:53:21.541000-05:00,Catalina Drive Sea Level Sensor
234,0.9186799999999993,2020-03-01 11:59:44.174000-05:00,Catalina Drive Sea Level Sensor
235,1.4173920000000004,2020-03-02 00:31:02.248000-05:00,Catalina Drive Sea Level Sensor
236,0.6201090000000002,2020-03-02 12:47:27.970000-05:00,Catalina Drive Sea Level Sensor
237,1.309119,2020-03-03 01:59:05.463000-05:00,Catalina Drive Sea Level Sensor
238,0.4068440000000004,2020-03-03 13:45:12.603000-05:00,Catalina Drive Sea Level Sensor
239,1.3517720000000004,2020-03-04 02:51:44.203000-05:00,Catalina Drive Sea Level Sensor
240,0.9285230000000002,2020-03-04 14:47:39.030000-05:00,Catalina Drive Sea Level Sensor
241,2.162179,2020-03-05 03:54:13.476000-05:00,Catalina Drive Sea Level Sensor
242,2.404973000000001,2020-03-05 16:29:45.434000-05:00,Catalina Drive Sea Level Sensor
243,2.7757260000000006,2020-03-06 04:41:23.721000-05:00,Catalina Drive Sea Level Sensor
244,0.8825890000000003,2020-03-06 17:06:25.425000-05:00,Catalina Drive Sea Level Sensor
245,2.4180970000000004,2020-03-07 05:49:21.436000-05:00,Catalina Drive Sea Level Sensor
246,2.06703,2020-03-07 18:30:55.025000-05:00,Catalina Drive Sea Level Sensor
247,3.330215,2020-03-08 07:47:15.983000-04:00,Catalina Drive Sea Level Sensor
248,2.7626020000000002,2020-03-08 20:38:55.322000-04:00,Catalina Drive Sea Level Sensor
249,3.6845630000000007,2020-03-09 08:40:05.854000-04:00,Catalina Drive Sea Level Sensor
250,3.3531820000000003,2020-03-09 21:16:23.549000-04:00,Catalina Drive Sea Level Sensor
251,3.6648770000000006,2020-03-10 09:27:33.466000-04:00,Catalina Drive Sea Level Sensor
252,3.527075,2020-03-10 22:03:55.126000-04:00,Catalina Drive Sea Level Sensor
253,3.2547520000000008,2020-03-11 10:25:06.036000-04:00,Catalina Drive Sea Level Sensor
254,3.6550340000000006,2020-03-11 22:51:24.909000-04:00,Catalina Drive Sea Level Sensor
255,3.041487000000001,2020-03-12 11:22:49.609000-04:00,Catalina Drive Sea Level Sensor
256,3.517232000000001,2020-03-12 23:44:00.342000-04:00,Catalina Drive Sea Level Sensor
257,2.4935600000000004,2020-03-13 12:20:21.232000-04:00,Catalina Drive Sea Level Sensor
258,2.7297920000000007,2020-03-14 00:41:30.154000-04:00,Catalina Drive Sea Level Sensor
259,1.9915669999999999,2020-03-14 13:17:49.284000-04:00,Catalina Drive Sea Level Sensor
260,2.5854280000000003,2020-03-15 02:09:12.274000-04:00,Catalina Drive Sea Level Sensor
261,1.8931370000000003,2020-03-15 14:05:08.842000-04:00,Catalina Drive Sea Level Sensor
262,2.844627,2020-03-16 02:31:25.348000-04:00,Catalina Drive Sea Level Sensor
263,2.116245,2020-03-16 15:17:41.587000-04:00,Catalina Drive Sea Level Sensor
264,2.5985520000000006,2020-03-17 03:48:46.654000-04:00,Catalina Drive Sea Level Sensor
265,1.581442000000001,2020-03-17 15:44:56.729000-04:00,Catalina Drive Sea Level Sensor
266,2.3426340000000003,2020-03-18 04:31:16.089000-04:00,Catalina Drive Sea Level Sensor
267,1.5519129999999999,2020-03-18 16:57:25.921000-04:00,Catalina Drive Sea Level Sensor
268,2.2113940000000003,2020-03-19 05:38:47.880000-04:00,Catalina Drive Sea Level Sensor
269,1.4633260000000012,2020-03-19 17:49:53.618000-04:00,Catalina Drive Sea Level Sensor
270,1.9062609999999998,2020-03-20 06:26:09.612000-04:00,Catalina Drive Sea Level Sensor
271,1.2959950000000005,2020-03-20 18:42:14.468000-04:00,Catalina Drive Sea Level Sensor
272,1.4567639999999997,2020-03-21 07:33:35.098000-04:00,Catalina Drive Sea Level Sensor
273,1.2599039999999997,2020-03-21 19:29:33.473000-04:00,Catalina Drive Sea Level Sensor
274,1.9882860000000004,2020-03-22 08:36:00.099000-04:00,Catalina Drive Sea Level Sensor
275,2.7822880000000003,2020-03-22 20:36:58.697000-04:00,Catalina Drive Sea Level Sensor
276,-100.0,2020-02-23 12:00:00-05:00,fake
277,4.199443767999999,2020-02-24 08:38:25.491000-05:00,Fort Pulaski (A) Sea Level Sensor
278,3.881186767999999,2020-02-24 20:42:42.759000-05:00,Fort Pulaski (A) Sea Level Sensor
279,3.835252768,2020-02-25 09:27:48.707000-05:00,Fort Pulaski (A) Sea Level Sensor
280,3.428408767999999,2020-02-25 21:11:38.025000-05:00,Fort Pulaski (A) Sea Level Sensor
281,3.507152767999999,2020-02-26 09:46:30.924000-05:00,Fort Pulaski (A) Sea Level Sensor
282,3.5301197680000005,2020-02-26 21:40:33.252000-05:00,Fort Pulaski (A) Sea Level Sensor
283,2.6015967679999985,2020-02-27 10:25:36.627000-05:00,Fort Pulaski (A) Sea Level Sensor
284,3.149523768,2020-02-27 22:55:20.977000-05:00,Fort Pulaski (A) Sea Level Sensor
285,2.7033077679999984,2020-02-28 10:44:23.249000-05:00,Fort Pulaski (A) Sea Level Sensor
286,2.6212827680000004,2020-02-28 22:58:48.580000-05:00,Fort Pulaski (A) Sea Level Sensor
287,2.122570767999999,2020-02-29 11:08:13.358000-05:00,Fort Pulaski (A) Sea Level Sensor
288,2.552381768,2020-02-29 23:37:55.348000-05:00,Fort Pulaski (A) Sea Level Sensor
289,9.344051768,2020-03-01 11:42:16.905000-05:00,Fort Pulaski (A) Sea Level Sensor
290,2.805018768,2020-03-02 00:17:07.598000-05:00,Fort Pulaski (A) Sea Level Sensor
291,1.8502477679999991,2020-03-02 12:52:05.453000-05:00,Fort Pulaski (A) Sea Level Sensor
292,2.644249768,2020-03-03 00:51:13.828000-05:00,Fort Pulaski (A) Sea Level Sensor
293,1.6107347679999986,2020-03-03 14:06:56.876000-05:00,Fort Pulaski (A) Sea Level Sensor
